14,1,スピード,14,ゼンノロブロイ(SSRハロウィン),1,【完凸評価】9.0/10点,【無凸評価】8.0/10点,【完凸評価】9.0/10点,【無凸評価】8.0/10点,Bランク,ランク,・貴重な差し用の有用金回復スキル@@@・所持スキルは優秀な汎用スキルが揃う@@@・左/右回りを両方持ちチャンミ適性◯@@@・スピード上昇効率もかなり高め@@@・レースボーナスがない点は注意@@@・チャンミの差し育成などで活用可能@@@・無凸時点でスキル目的で採用可能な点も◯,魔力授かりし英雄,Lv30~,友情ボーナスとトレーニング効果アップ
15,1,スピード,15,マヤノトップガン(SSRサポート),1,【完凸評価】9.5/10点,【無凸評価】7.5/10点,【完凸評価】9.5/10点,【無凸評価】7.5/10点,Sランク,ランク,・逃げ用の有用な金回復を取得可能@@@・イベ取得の真っ向勝負もチャンミで強力@@@・所持スキルが優秀かつヒントLvUPもあり@@@・最大80と非常に高い成長率@@@・得意率が取れる3凸までは実用性低め@@@・完凸できるなら非常に優秀なスピード枠,フォーメーション：PARTY,Lv30~,パワーボーナスと初期絆ゲージアップ
16,1,スピード,16,サイレンススズカ(ストーリー報酬),1,【完凸評価】8.0/10点,【無凸評価】6.5/10点,【完凸評価】8.5/10点,【無凸評価】7.0/10点,ランク,ランク,"・無課金で完凸可能なSSR@@@・優秀な逃げ用スキルが揃う@@@・得意率は最大50と高め@@@・金スキルは中距離用の回復スキル@@@・練習効率は控えめでステ稼ぎには不向き@@@・サポカが揃っている層以外は逃げ育成で重宝
",まだ見ぬ景色を求めて,Lv40~,トレーニング効果アップとレースボーナス
17,1,スピード,17,マチカネフクキタル(SSRサポート),1,【完凸評価】9.0/10点,【無凸評価】7.0/10点,【完凸評価】8.5/10点,【無凸評価】6.5/10点,Aランク,ランク,・5種初期ステUPで全ステを大きく底上げ@@@・練習体力消費/失敗率ダウン持ち@@@・環境が整った上級者なら超高ステ育成が実現可能@@@・単純に高い評価点を目指すなら9.5点候補@@@・トレ効果を持たない無凸では評価が大幅ダウン@@@・アオハル杯以外では採用優先度が大きく下がる,袖振り合えば福となる♪,Lv30~,やる気効果アップと失敗率ダウン
18,1,スピード,18,トーセンジョーダン(ストーリー報酬),1,【完凸評価】8.0/10点,【無凸評価】6.0/10点,【完凸評価】8.0/10点,【無凸評価】6.0/10点,ランク,ランク,・金回復スキル「好転一息」を取得できる点が優秀@@@・練習効率は完凸SRよりやや低い程度@@@・得意率や初期ステUPなどを持ち扱いやすさは◯@@@・サポカが揃っていない層は汎用的に使えるスピ枠@@@・完SRがある層はスキル目的での運用がメインに,In my way,Lv40~,トレーニング効果アップとヒント発生率アップ
19,1,スピード,19,エイシンフラッシュ(SRサポート),1,【完凸評価】8.0/10点,【無凸評価】6.5/10点,【完凸評価】8.5/10点,【無凸評価】7.0/10点,ランク,ランク,・汎用的/差し用のスキルが多い@@@・回復/体力最大値/やる気upイベントが優秀@@@・主要なサポート効果が揃っている@@@・汎用的に使える優秀なスピード枠@@@・特に差し育成におすすめ,0500・定刻通り,Lv25~,やる気効果アップとレースボーナス
20,1,スピード,20,ナリタタイシン(SRサポート),1,【完凸評価】7.5/10点,【無凸評価】6.0/10点,【完凸評価】7.5/10点,【無凸評価】6.0/10点,ランク,ランク,・追込用のスキルに特化@@@・トレ効果アップは完凸で10％まで上昇@@@・スピード練習以外でも貢献できる@@@・得意率が低く、スピードを重点的に伸ばすのは不向き@@@・長距離/追込育成でスキル用におすすめ,波立つキモチ,Lv25~,やる気効果アップと得意率アップ
21,1,スピード,21,キングヘイロー(SRサポート),1,【完凸評価】8.0/10点,【無凸評価】7.0/10点,【完凸評価】8.0/10点,【無凸評価】7.0/10点,ランク,ランク,"・短距離/レース条件に依存したスキルが多い@@@・『末脚』と『コーナー回復○』を取得可能@@@・固有でスピード、完凸でパワーボーナス@@@・高いヒント/発生率でスキル数を増やせる@@@・得意率を取得する1凸から評価up@@@・練習効率が優秀なスピード枠@@@・レース/ファン数ボーナスがない
",一流プランニング,Lv25~,スピードボーナスと初期スピードアップ
22,1,スピード,22,スイープトウショウ(SRサポート),1,【完凸評価】8.0/10点,【無凸評価】7.0/10点,【完凸評価】8.5/10点,【無凸評価】7.5/10点,ランク,ランク,・追込用/妨害/特殊条件のスキルが多い@@@・イベントで『愛嬌◯』を取得可能@@@・無凸でも主要なサポート効果が揃う@@@・練習性能が優秀で汎用的に使えるスピ枠,見習い魔女と長い夜,Lv25~,トレーニング効果アップとヒント発生率アップ
23,1,スピード,23,シンコウウインディ(SRサポート),1,【完凸評価】8.0/10点,【無凸評価】6.5/10点,【完凸評価】8.5/10点,【無凸評価】7.5/10点,ランク,ランク,・マイル/先行用のスキル所持@@@・レースボーナス10％持ち@@@・完凸時の効率がかなり高く、ステ稼ぎに優秀@@@・最低でもトレ効果追加の1凸は欲しい,///WARNING GATE///,Lv25~,友情ボーナスと初期絆ゲージアップ
24,1,スピード,24,ウオッカ(SRサポート),1,【完凸評価】8.0/10点,【無凸評価】6.5/10点,【完凸評価】8.0/10点,【無凸評価】6.5/10点,ランク,ランク,・マイル中距離で使える汎用的なスピードカード@@@・効果値は高くないが必要なサポ効果が揃っている@@@・SRスピードでは数少ないパワーボーナスを完凸で持つ@@@・スピードとパワーを並行して上げたい場合におすすめ,うるさい監視役,Lv25~,トレーニング効果アップとヒント発生率アップ
25,2,スタミナ,25,ゴールドシップ(SSRサポート),2,【完凸評価】7.5/10点,【無凸評価】6.0/10点,【完凸評価】8.0/10点,【無凸評価】7.0/10点,ランク,ランク,・汎用金スキル『曲線のソムリエ』を取得可能@@@・所持スキルが多く、追込用スキルに特化@@@・高いヒントLv/発生率でスキルを習得しやすい@@@・スキル数を増やしたい追込育成で優秀@@@・得意率が無く、スタミナを重点的に伸ばすことには不向き,不沈艦の進撃,Lv30~,トレーニング効果アップと初期絆ゲージアップ
26,2,スタミナ,26,セイウンスカイ(SSRスタミナ),2,【完凸評価】8.0/10点,【無凸評価】6.5/10点,【完凸評価】9.0/10点,【無凸評価】8.0/10点,Bランク,ランク,・強力な逃げ用金スキル『脱出術』を取得@@@・汎用的な妨害スキルを複数所持@@@・無凸でも練習効率に関するサポート効果が揃っている@@@・得意率と友情ボーナスでスタ練習効率は高水準@@@・スタミナボナ追加の1凸、ヒントLv追加の3凸で評価up@@@・トレ効果アップが無く、スタ得意練習以外は△,待望の大謀,Lv30~,やる気効果アップと得意率アップ
27,2,スタミナ,27,タマモクロス(SSRサポート),2,【完凸評価】7.5/10点,【無凸評価】6.0/10点,【完凸評価】8.5/10点,【無凸評価】7.5/10点,ランク,ランク,・差し用金スキル『迅速果断』を取得可能@@@・中距離/差し用のスキルが多い@@@・得意率がなく、スタミナを特化育成は不向き@@@・トレ効果アップが高く、得意練習以外でも貢献@@@・差しウマ娘への妨害スキル取得目的でも,天をも切り裂くイナズマ娘！,Lv30~,トレーニング効果アップと初期スタミナアップ
28,2,スタミナ,28,スーパークリーク(SSRサポート),2,【完凸評価】9.0/10点,【無凸評価】8.0/10点,【完凸評価】9.5/10点,【無凸評価】8.5/10点,Sランク,ランク,・金回復スキル『円弧のマエストロ』が超優秀@@@・トレ効果アップが高く、どの練習でも貢献@@@・レース/ファン数ボーナスも高い@@@・汎用的に使える非常に優秀なスタミナ枠@@@・初期絆が急上昇する3凸で更に評価↑@@@・無凸でもトレ効果アップ10％が優秀,一粒の安らぎ,Lv30~,友情ボーナスと得意率アップ
29,2,スタミナ,29,ライスシャワー(SSRサポート),2,【完凸評価】8.5/10点,【無凸評価】7.0/10点,【完凸評価】8.0/10点,【無凸評価】7.0/10点,ランク,ランク,・ストーリー報酬とサークルPtで完凸可能@@@・長距離用金回復スキル『火事場のバ鹿力』を取得@@@・先行/対先行妨害スキルが多い,『幸せ』が舞う時,Lv40~,友情ボーナスとヒント発生率アップ
30,2,スタミナ,30,サトノダイヤモンド(SSRサポート),2,【完凸評価】8.5/10点,【無凸評価】7.0/10点,【完凸評価】8.5/10点,【無凸評価】7.0/10点,Bランク,ランク,"・金回復スキル『鋼の意志』を取得可能@@@・中距離/妨害スキルが多い@@@・晴れの日◯と良バ場◯を取得可能@@@・初期絆ゲージが高く、友情トレーニング発生が早い@@@・トレーニング効果アップを取得する3凸で評価が上がる@@@・サポート効果のバランスが良い
・金スキル『鋼の意志』は発動しづらい",その背中を越えて,Lv30~,やる気効果アップと初期絆ゲージアップ
31,2,スタミナ,31,サクラチヨノオー(SSRサポート),2,【完凸評価】8.0/10点,【無凸評価】6.5/10点,【完凸評価】9.0/10点,【無凸評価】7.5/10点,Bランク,ランク,・先行用金スキル『スピードスター』が優秀@@@・中距離/先行向けのスキルが多い@@@・イベントでバッドステが治るが狙いにくい@@@・レース/ファン数ボーナスを取得する3凸で評価up@@@・完凸時のレースボーナス合計15は破格@@@・完凸でやる気効果アップは60％まで上昇,今ぞ盛りのさくら花,Lv30~,トレーニング効果アップとレースボーナス
32,2,スタミナ,32,ミホノブルボン(BD特典),2,【完凸評価】8.0/10点,【無凸評価】6.5/10点,【完凸評価】9.0/10点,【無凸評価】7.5/10点,Bランク,ランク,・先行用金スキル『スピードスター』が優秀@@@・中距離/先行向けのスキルが多い@@@・イベントでバッドステが治るが狙いにくい@@@・レース/ファン数ボーナスを取得する3凸で評価up@@@・完凸時のレースボーナス合計15は破格@@@・完凸でやる気効果アップは60％まで上昇,今ぞ盛りのさくら花,Lv30~,トレーニング効果アップとレースボーナス
33,2,スタミナ,33,ウイニングチケット(SSRスタミナ),2,【完凸評価】7.5/10点,【無凸評価】6.0/10点,【完凸評価】8.5/10点,【無凸評価】7.5/10点,ランク,ランク,・有用な差し用スキルを複数所持・トレーニングの性能は控えめ@@@・金スキルは有効に働きづらい@@@・安価なのでスキル数稼ぎには有用@@@・トレーニング効率はやや控えめ@@@・得意率アップがないのもマイナス点,全力！タントラムッッ！,Lv30~,やる気効果アップとスタミナボーナス
34,2,スタミナ,34,サイレンススズカ(SSRスタミナ),2,【完凸評価】8.0/10点,【無凸評価】6.5/10点,【完凸評価】8.5/10点,【無凸評価】6.5/10点,ランク,ランク,・イベント入手可能な配布SSR@@@・値は抑えめだが必要な効果を一通り持つ@@@・コンセントレーションを確定で入手@@@・有用な逃げ用スキルを複数所持@@@・左回り◯が特定のレースで有効,WINNING DREAM,Lv40~,トレーニング効果アップと初期スタミナアップ
35,2,スタミナ,35,ナカヤマフェスタ(SSRサポート),2,【完凸評価】8.0/10点,【無凸評価】6.5/10点,【完凸評価】8.5/10点,【無凸評価】7.0/10点,Bランク,ランク,・金スキルはラストスパート時発動で優秀@@@・スタボナ取得の1凸、トレ効の3凸で評価UP@@@・トレーニング効率が高く、ステ稼ぎに貢献@@@・レースボーナスがない点には注意@@@・中距離育成のスタミナ枠として優秀@@@・ただアオハルの中距離はスタ枠を削る場合が多い,43、8、1,Lv30~,友情ボーナスと根性ボーナス
36,2,スタミナ,36,ナリタブライアン(SSRスタミナ),2,【完凸評価】8.0/10点,【無凸評価】6.5/10点,【完凸評価】8.5/10点,【無凸評価】7.0/10点,Bランク,ランク,・金スキルは汎用スキルのハヤテ一文字@@@・スキルは中/長距離、差し/先行用と幅広い@@@・特定のチャンミで役立つ右回り◯を持つ@@@・トレーニング効率はそこそこ@@@・1凸以上でスキルptボーナスあり,天嗤う鏑矢,Lv30~,トレーニング効果アップと得意率アップ
37,2,スタミナ,37,マンハッタンカフェ(SSRサポート),2,【完凸評価】8.5/10点,【無凸評価】7.0/10点,【完凸評価】9.0/10点,【無凸評価】7.5/10点,Aランク,ランク,・金スキルが長距離チャンミで優秀@@@・所持スキルも長距離向けの有用なスキル構成@@@・スタミナ練習効率もトップクラス@@@・レースボーナスも10あり@@@・凸できれば長距離チャンミの差し/追込に有用,独奏･螺旋追走曲,Lv30~,友情ボーナスとスタミナボーナス
38,2,スタミナ,38,メイショウドトウ(SSRサポート),2,【完凸評価】8.5/10点,【無凸評価】7.0/10点,【完凸評価】9.0/10点,【無凸評価】7.5/10点,Aランク,ランク,・金スキルが長距離チャンミで優秀@@@・所持スキルも長距離向けの有用なスキル構成@@@・スタミナ練習効率もトップクラス@@@・レースボーナスも10あり@@@・凸できれば長距離チャンミの差し/追込に有用,独奏･螺旋追走曲,Lv30~,友情ボーナスとスタミナボーナス
39,2,スタミナ,39,マヤノトップガン(SRサポート),2,【完凸評価】6.5/10点,【無凸評価】5.5/10点,【完凸評価】7.5/10点,【無凸評価】6.0/10点,ランク,ランク,・汎用的なスキルが多い@@@・イベントでスキルPtを取得しやすい@@@・完凸でスキルPtボーナスを取得@@@・サポ効果のバランスが良く、練習効率が高い@@@・初期絆が無く、友情発生は遅れがち,カワイイ＋カワイイは～？,Lv25~,友情ボーナスと得意率アップ
40,2,スタミナ,40,マンハッタンカフェ(SRサポート),2,【完凸評価】8.0/10点,【無凸評価】6.5/10点,【完凸評価】8.5/10点,【無凸評価】7.0/10点,-ランク,ランク,・長距離/差し用のスキルが多い@@@・雨の日◯と道悪◯持ち@@@・レース/ファン数ボーナスが高い@@@・ヒントLvとヒント発生率を取得する1凸から使いやすい@@@・長距離/差し追込の育成におすすめ,雨の独奏、私の独創,Lv25~,トレーニング効果アップと得意率アップ
41,2,スタミナ,41,ゼンノロブロイ(SRサポート),2,【完凸評価】8.0/10点,【無凸評価】6.5/10点,【完凸評価】8.5/10点,【無凸評価】7.0/10点,-ランク,ランク,・差し/先行用のスキルと汎用的なスキルが多い@@@・得意率を取得する1凸で評価が上がる@@@・ヒントLv/発生率が高く、スキルを習得しやすい@@@・練習性能とスキルが優秀で汎用的に使えるスタ枠@@@・レース/ファンボーナスが無く、出走の恩恵が少ない,おすすめ本、あります！,Lv25~,友情ボーナスと初期スタミナアップ
42,2,スタミナ,42,トーセンジョーダン(SRサポート),2,【完凸評価】7.5/10点,【無凸評価】6.0/10点,【完凸評価】8.0/10点,【無凸評価】6.5/10点,-ランク,ランク,・中距離,先行との相性〇@@@・練習性能はSRスタミナの中でも平均的@@@・イベントにやる気アップが多い@@@・連続イベントはどちらも失敗の可能性あり,nail on Turf,Lv25~,やる気効果アップとレースボーナス
43,3,パワー,43,ウオッカ(SSRサポート),3,【完凸評価】8.5/10点,【無凸評価】7.5/10点,【完凸評価】9.0/10点,【無凸評価】7.5/10点,Bランク,ランク,・汎用的な金回復スキル『好転一息』を取得@@@・所持スキルが多く、汎用的な速度上昇中心@@@・無凸でも練習効率に関するサポ効果が揃う@@@・得意率と友情ボナが非常に高く、パワー効率は随一@@@・トレ効果がなく、得意練習以外では恩恵が少ない@@@・パワーボナ追加の1凸、ヒントLv追加の3凸で評価up,ロード・オブ・ウオッカ,Lv30~,友情ボーナスと得意率アップ
44,3,パワー,44,エルコンドルパサー(SSRサポート),3,【完凸評価】8.5/10点,【無凸評価】7.0/10点,【完凸評価】8.5/10点,【無凸評価】7.5/10点,Bランク,ランク,・中距離用金スキル『キラーチューン』を取得可能@@@・中距離/先行に特化したスキルが多い@@@・レース/ファン数ボーナスが高い@@@・パワーボーナス追加の1凸、トレ効果追加の3凸で評価up@@@・主要なサポート効果が揃っている@@@・ファン数を稼ぎたい育成におすすめ,パッションチャンピオーナ！,Lv30~,友情ボーナスと得意率アップ
45,3,パワー,45,スマートファルコン(SSRサポート),3,【完凸評価】8.0/10点,【無凸評価】7.0/10点,【完凸評価】8.5/10点,【無凸評価】7.5/10点,-ランク,ランク,・汎用金スキル『注目の踊り子』を取得可能@@@・逃げ用のスキルが多い@@@・固有でパワー、1凸でスタミナボーナス追加@@@・レース/ファンボーナス追加の3凸で評価up,これが私のウマドル道☆,Lv30~,パワーボーナスと初期パワーアップ
46,3,パワー,46,オグリキャップ(SSRサポート),3,【完凸評価】8.0/10点,【無凸評価】7.0/10点,【完凸評価】8.5/10点,【無凸評価】7.5/10点,-ランク,ランク,・マイル用金スキル『豪脚』を取得可能 @@@・所持スキルが多く、汎用的な速度系が多い @@@・パワーボーナスを×2でパワーを稼げる] @@@・やる気効果アップが高い @@@・トレ効果アップを取得する3凸で評価がup @@@・金スキル『豪脚』は発動しづらい ,『愛してもらうんだぞ』,Lv30~,パワーボーナスと初期パワーアップ
47,3,パワー,47,ウイニングチケット(ストーリー報酬),3,【完凸評価】8.5/10点,【無凸評価】7.0/10点,【完凸評価】8.5/10点,【無凸評価】7.0/10点,-ランク,ランク,・ストーリー報酬とサークルPt交換で完凸可能@@@・金スキルは汎用的で強力な『全身全霊』@@@・初期絆が高く、友情トレ-ニング発生が早い@@@・イベントの体力減少は多い@@@・レース/ファン数ボーナスが無く、レース出走の恩恵が少ない@@@・汎用的に使えるパワー枠,夢はホントに叶うんだ！,Lv40~,友情ボーナスと初期絆ゲージアップ
48,3,パワー,48,ヤエノムテキ(SSRサポート),3,【完凸評価】8.0/10点,【無凸評価】7.5/10点,【完凸評価】9.5/10点,【無凸評価】8.5/10点,Aランク,ランク,・汎用金スキル『アガッてきた！』を取得可能@@@・所持スキルが多く、汎用的なスキルが揃う@@@・高いヒントLv/発生率でスキルを習得しやすい@@@・1凸でパワーボーナスを取得@@@・レース/ファン数ボーナス追加の3凸で評価up@@@・得意率が低く、練習性能は控えめ@@@・スキル数を増やしたい育成におすすめ,押して忍べど燃ゆるもの,Lv30~,トレーニング効果アップと得意率アップ
49,3,パワー,49,トウカイテイオー(BD特典),3,【完凸評価】6.0/10点,【無凸評価】5.0/10点,【完凸評価】7.0/10点,【無凸評価】6.0/10点,-ランク,ランク,・『ウマ箱2』第1コーナーの封入特典で完凸入手@@@・中距離/先行用のスキルが多い@@@・サポート効果は全体的に控えめ@@@・初期パワーが高く、育成序盤のレースが安定しやすい@@@・金スキル『火事場のバ鹿力』は扱いにくい,ふたつのノーブルライト,Lv30~,パワーボーナスと初期パワーアップ
50,3,パワー,50,バンブーメモリー(SSRサポート),3,【完凸評価】8.0/10点,【無凸評価】6.5/10点,【完凸評価】8.0/10点,【無凸評価】6.5/10点,-ランク,ランク,・金スキルは差し用の「昇り龍」@@@・マイル/差し用のスキルを所持@@@・得意率0なのでパワー特化には不向き@@@・スキル運用をするなら3凸がほしい@@@・トレ効果15だがやる気効果UPなし@@@・そのため得意外効率も特別高くはない,Head-on fight！,Lv30~,パワーボーナスと初期パワーアップ
51,3,パワー,51,キングヘイロー(SSRパワー),3,【完凸評価】8.5/10点,【無凸評価】7.0/10点,【完凸評価】8.5/10点,【無凸評価】7.0/10点,-ランク,ランク,・金スキルは短距離の差し/追込用@@@・所持スキルは短距離@@@・練習効率は良く、得意率も高い@@@・レースボーナスがない点が欠点,今宵、円舞曲にのせて,Lv30~,友情ボーナスと得意率アップ
52,3,パワー,52,ダイワスカーレット(イベント配布報酬),3,【完凸評価】7.5/10点,【無凸評価】6.0/10点,【完凸評価】8.5/10点,【無凸評価】7.0/10点,-ランク,ランク,・イベント報酬のSSRサポート@@@・先行用の金回復スキル持ち@@@・チャンミのスタミナ補助に活躍@@@・パワーボナ、初期パワー×2でパワーを稼ぎやすい,トライフル☆バケーション,Lv30~,トレーニング効果アップと初期パワーアップ
53,3,パワー,53,ライスシャワー(SSRパワー),3,【完凸評価】9.5/10点,【無凸評価】7.5/10点,【完凸評価】9.5/10点,【無凸評価】7.5/10点,Sランク,ランク,・金スキルは「円弧のマエストロ」@@@・パワーとスタミナの2種ボーナス持ち@@@・得意率が高く友情トレを行いやすい@@@・スタミナボーナスでスタミナ効率が高め,幸せは曲がり角の向こう,Lv30~,スタミナボーナスとトレーニング効果アップ
54,3,パワー,54,タマモクロス(SSRハロウィン),3,【完凸評価】8.5/10点,【無凸評価】7.0/10点,【完凸評価】8.5/10点,【無凸評価】7.0/10点,-ランク,ランク,・金スキルは差し用の速度upスキル@@@・所持スキルは中距離/差し用@@@・スタミナボーナスでスタミナを稼ぎやすい@@@・練習のパワー効率はそこまで高くない@@@・レースボーナス/初期絆などが高い点は評価,やったれハロウィンナイト！,Lv30~,友情ボーナスと初期絆ゲージアップ
55,3,パワー,55,ダイタクヘリオス(SSRサポート),3,【完凸評価】8.5/10点,【無凸評価】7.0/10点,【完凸評価】8.5/10点,【無凸評価】7.0/10点,Bランク,ランク,・金スキルは逃げで優秀な「脱出術」をLv3で獲得@@@・ランダムで失敗した場合は「急ぎ足」のヒントに@@@・トレーニングでの上昇値は中程度の性能@@@・初期絆ゲージのサポ効果を持たないのが難点,おどれ･さわげ･フェスれ！,Lv30~,パワーボーナスと初期絆ゲージアップ
56,3,パワー,56,マーベラスサンデー(SSRサポート),3,【完凸評価】7.5/10点,【無凸評価】6.0/10点,【完凸評価】8.0/10点,【無凸評価】6.0/10点,-ランク,ランク,・イベント限定で取得可能なSSRサポート@@@・トレーニング効率は控えめ@@@・イベ限定としては破格のレースボーナス15@@@・汎用かつ優秀な所持スキル@@@・金スキルは使い道が難しい@@@・レスボを稼ぎたい場合に有用,スノークリスタル・デイ,Lv40~,友情ボーナスとレースボーナス
